Date,portfolio_value,return,weight_AAPL,weight_AGG,weight_AMZN,weight_GLD,weight_GOOGL,weight_META,weight_MSFT,weight_SPY,weight_TLT,weight_XLE,weight_XLF,weight_XLK,weight_XLP,weight_XLV,cumulative_return,drawdown
2023-12-05,1.057092442404691,-0.006428842498955478,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999875,0.4,-0.4,0.4,0.39999637,0.057092442404691024,-0.08417195473922448
2023-12-06,1.0602438527194469,0.0029812059838276728,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999878,0.4,-0.4,0.4,0.39999655,0.06024385271944688,-0.08144168269053588
2023-12-07,1.0466593362202614,-0.012812634059930827,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999864,0.4,-0.4,0.4,0.3999964,0.046659336220261416,-0.09321083427292787
2023-12-08,1.0573966188139376,0.010258622096136039,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999866,0.4,-0.4,0.4,0.39999625,0.05739661881393765,-0.08390842690086336
2023-12-11,1.0511860979337517,-0.005873407167834688,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999884,0.4,-0.4,0.4,0.3999964,0.05118609793375173,-0.08928900571269678
2023-12-12,1.069219156539348,0.017154962989943234,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999905,0.4,-0.4,0.4,0.3999967,0.06921915653934807,-0.0736657923111637
2023-12-13,1.1285831357555691,0.05552087133227146,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999923,0.4,-0.4,0.4,0.3999971,0.12858313575556912,-0.022234909955390108
2023-12-14,1.1526240101604857,0.021301819638498865,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.39999932,0.4,-0.4,0.4,0.39999744,0.15262401016048566,-0.001406734358439294
2023-12-15,1.1326234140382063,-0.01735222930111835,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.39999947,0.4,-0.4,0.4,0.39999774,0.13262341403820632,-0.018734553682404263
2023-12-18,1.1303120592461042,-0.002040708997760543,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.3999995,0.4,-0.4,0.4,0.3999979,0.13031205924610423,-0.020737030907896147
2023-12-19,1.1588417753596212,0.02524056598365032,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999953,0.4,-0.4,0.4,0.39999828,0.15884177535962118,0.0
2023-12-20,1.1230807295508136,-0.03085929983643354,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999953,0.4,-0.4,0.4,0.39999828,0.12308072955081362,-0.03085929983643359
2023-12-21,1.1348878900320118,0.01051318945337143,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.39999944,0.4,-0.4,0.4,0.39999822,0.13488789003201185,-0.020670540048641044
2023-12-22,1.1382350347084067,0.002949317466327317,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.3999994,0.4,-0.4,0.4,0.39999816,0.1382350347084067,-0.01778218656711753
2023-12-26,1.15320814052731,0.013154669608934633,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.39999935,0.4,-0.4,0.4,0.3999983,0.15320814052731002,-0.004861435747397774
2023-12-27,1.1781420713624502,0.021621362145205714,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999994,0.4,-0.4,0.4,0.3999985,0.1781420713624502,0.0
2023-12-28,1.169729553652166,-0.00714049511919701,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999938,0.4,-0.4,0.4,0.3999985,0.1697295536521659,-0.007140495119197055
2023-12-29,1.161778921775656,-0.0067969829878079535,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999944,0.4,-0.4,0.4,0.3999987,0.161778921775656,-0.013888944283155253
2024-01-02,1.1638578352018867,0.001789422571941035,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999995,0.4,-0.4,0.4,0.39999887,0.16385783520188668,-0.012124374901614927
2024-01-03,1.1580521382743993,-0.004988321384183703,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.3999991,0.15805213827439935,-0.017052216007207053
2024-01-04,1.1618674752893,0.003294615923412403,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999923,0.1618674752892999,-0.013813780586181516
2024-01-05,1.1625606163339903,0.0005965749618026539,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999962,0.4,-0.4,0.4,0.3999993,0.16256061633399033,-0.013225446580004444
2024-01-08,1.1712142647807544,0.007443610531081335,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999935,0.1712142647807544,-0.005880281122364294
2024-01-09,1.1419829825980536,-0.024958099522611854,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999935,0.14198298259805364,-0.03069162000350327
2024-01-10,1.1503053578102747,0.007287652564915925,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999974,0.4,-0.4,0.4,0.3999994,0.15030535781027465,-0.023627637301827327
2024-01-11,1.1490305476464655,-0.0011082363088665836,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999998,0.4,-0.4,0.4,0.39999953,0.1490305476464655,-0.024709688605143325
2024-01-12,1.1681425961021834,0.016633194387098538,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999953,0.1681425961021834,-0.00848749527185885
2024-01-16,1.1219575113987772,-0.03953719764822805,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.3999996,0.1219575113987772,-0.04768912114198498
2024-01-17,1.1143441618569727,-0.006785773493608205,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999962,0.11434416185697271,-0.054151287061414456
2024-01-18,1.1251103892958139,0.009661492209821487,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999968,0.12511038929581386,-0.045012977089688676
2024-01-19,1.1376145435071519,0.011113713223432242,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.3999997,0.13761454350715185,-0.034399525184964065
2024-01-22,1.1459835225809853,0.007356603448504417,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999977,0.14598352258098535,-0.02729598540206227
2024-01-23,1.1518077675116107,0.005082311233854497,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999977,0.15180776751161074,-0.02235240086145589
2024-01-24,1.141605542106238,-0.008857576492485086,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999974,0.1416055421062381,-0.031011989253519993
2024-01-25,1.1577264029254521,0.014121218078068765,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999977,0.15772640292545215,-0.01732869823873496
2024-01-26,1.1616276065235016,0.0033697111754482645,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999998,0.1616276065235016,-0.01401737977139769
2024-01-29,1.1808480771703347,0.0165461551868209,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999998,0.1808480771703347,0.0
2024-01-30,1.2062155980399747,0.021482459395139264,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999998,0.2062155980399747,0.0
2024-01-31,1.2093431677536732,0.0025928778559825005,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999998,0.20934316775367323,0.0
2024-02-01,1.2470777608379522,0.03120255200545774,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999998,0.2470777608379522,0.0
2024-02-02,1.2915896093736985,0.03569292143084746,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999998,0.4,-0.4,0.4,0.3999998,0.2915896093736985,0.0
2024-02-05,1.2459876923582447,-0.035306816255332496,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999998,0.2459876923582447,-0.035306816255332454
2024-02-06,1.2699720852637044,0.01924930162035965,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999998,0.2699720852637044,-0.01673714619032633
2024-02-07,1.2879907784084812,0.01418825921755218,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999977,0.2879907784084812,-0.002786357941484519
2024-02-08,1.2821852393039594,-0.0045074384086005725,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999974,0.28218523930395945,-0.007281237013279545
2024-02-09,1.246745693283427,-0.027639957889213362,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999974,0.2467456932834271,-0.03471994181806444
2024-02-12,1.2627423808330303,0.01283075420735913,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999977,0.26274238083303025,-0.022334670650266748
2024-02-13,1.215053255819805,-0.03776631380801898,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999997,0.21505325581980506,-0.05925748627770897
2024-02-14,1.233031434002674,0.014796205924932027,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999997,0.233031434002674,-0.04533806632233576
2024-02-15,1.2944882258233577,0.049842031700020994,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999997,0.29448822582335765,0.0
2024-02-16,1.2842908754711317,-0.007877514950543452,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999965,0.28429087547113174,-0.007877514950543407
2024-02-20,1.2880209016996564,0.0029043469044007786,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999962,0.28802090169965644,-0.004996047082303648
2024-02-21,1.2887717920212176,0.0005829799194798646,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999996,0.2887717920212176,-0.004415979757949603
2024-02-22,1.3142533056688663,0.01977193619956985,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999996,0.31425330566886633,0.0
2024-02-23,1.3211040484448535,0.005212650214716952,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999962,0.3211040484448535,0.0
2024-02-26,1.3233442612631618,0.0016957126283470014,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999996,0.32334426126316185,0.0
2024-02-27,1.3254335342806207,0.001578782693676839,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.3999996,0.3254335342806207,0.0
2024-02-28,1.3356628339187055,0.0077177009435156485,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999995,0.4,-0.4,0.4,0.39999956,0.33566283391870555,0.0
2024-02-29,1.3294463355250807,-0.00465424225018396,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.39999947,0.32944633552508074,-0.00465424225018391
2024-03-01,1.3648828067071788,0.026655059504979484,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.39999947,0.36488280670717876,0.0
2024-03-04,1.3626981721691533,-0.0016006022841593692,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.39999947,0.36269817216915334,-0.0016006022841594128
2024-03-05,1.3591516191067203,-0.0026025961837078393,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.3999994,0.35915161910672033,-0.00419903274647081
2024-03-06,1.388565503176065,0.021641356016392388,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999938,0.3885655031760651,0.0
2024-03-07,1.402972663074656,0.010375570951199231,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999935,0.40297266307465596,0.0
2024-03-08,1.4049505301053036,0.001409768759366381,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.3999993,0.4049505301053036,0.0
2024-03-11,1.396594325754837,-0.0059476858233864505,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999923,0.396594325754837,-0.00594768582338644
2024-03-12,1.4064467762192283,0.007054625872882747,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.3999992,0.4064467762192283,0.0
2024-03-13,1.4034007756762996,-0.002165741778808683,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999998,0.4,-0.4,0.4,0.3999992,0.4034007756762996,-0.0021657417788086305
2024-03-14,1.3779205003237995,-0.01815609325156675,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999977,0.4,-0.4,0.4,0.3999991,0.37792050032379954,-0.02028251362068057
2024-03-15,1.3786042723452154,0.0004962347401429312,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999977,0.4,-0.4,0.4,0.39999905,0.37860427234521543,-0.019796343768413573
2024-03-18,1.3801731538627566,0.001138021656404975,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999977,0.4,-0.4,0.4,0.3999991,0.38017315386275663,-0.018680850779934748
2024-03-19,1.4073926253411109,0.019721780127496258,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999977,0.4,-0.4,0.4,0.39999917,0.40739262534111087,0.0
2024-03-20,1.4305041361706283,0.016421509117909405,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999974,0.4,-0.4,0.4,0.39999917,0.4305041361706283,0.0
2024-03-21,1.4312965596095424,0.000553946974970243,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.3999991,0.4312965596095424,0.0
2024-03-22,1.4109959510405234,-0.014183369919198996,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999914,0.41099595104052344,-0.014183369919198958
2024-03-25,1.3921241852878146,-0.013374783775100263,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999917,0.39212418528781456,-0.027368454188427618
2024-03-26,1.386170376606156,-0.004276779862442903,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999914,0.38617037660615594,-0.03152818519713124
2024-03-27,1.4279363462057304,0.030130473356264176,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.3999991,0.4279363462057304,-0.0023476709849205887
2024-03-28,1.4268403709372426,-0.0007675238965658693,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999914,0.4268403709372426,-0.0031133929879042306
2024-04-01,1.3950515285402947,-0.022279186266692785,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999974,0.4,-0.4,0.4,0.3999991,0.3950515285402947,-0.025323215392298117
2024-04-02,1.3979714188558954,0.0020930340248119794,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999974,0.4,-0.4,0.4,0.39999917,0.3979714188558954,-0.023283183718919933
2024-04-03,1.4042864518895486,0.004517283363934199,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999977,0.4,-0.4,0.4,0.39999923,0.4042864518895486,-0.01887107709345864
2024-04-04,1.4130356717663306,0.0062303669347585355,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999998,0.4,-0.4,0.4,0.39999926,0.4130356717663306,-0.012758283893446479
2024-04-05,1.436581151199124,0.016663046732118936,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999926,0.436581151199124,0.0
2024-04-08,1.4135836076967327,-0.01600852376713635,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999998,0.4,-0.4,0.4,0.39999926,0.41358360769673275,-0.01600852376713633
2024-04-09,1.4193030147096801,0.004046033769637747,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999935,0.4193030147096801,-0.01202726102526244
2024-04-10,1.374274427612531,-0.0317258447494807,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999938,0.37427442761253094,-0.043371530758694155
2024-04-11,1.3805600271181473,0.004573758617146151,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999938,0.3805600271181473,-0.038996143054094434
2024-04-12,1.34786012797764,-0.023685966925151902,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.3999994,0.3478601279776401,-0.06175844862465852
2024-04-15,1.321231763078985,-0.019756029832716404,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999944,0.32123176307898493,-0.08029437670392386
2024-04-16,1.3005100387862691,-0.015683640729637127,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.3999994,0.30051003878626914,-0.09471870927672647
2024-04-17,1.2988170063969218,-0.0013018218536224868,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999935,0.29881700639692177,-0.09589722424466558
2024-04-18,1.3035705606673216,0.003659910708735392,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999935,0.3035705606673216,-0.09258828881388119
2024-04-19,1.3195712048993604,0.012274474980355388,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999923,0.3195712048993604,-0.08145028646804574
2024-04-22,1.3135048351134695,-0.004597228071791415,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999923,0.3135048351134695,-0.08567306899643078
2024-04-23,1.3407033574391374,0.020706830761927364,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999935,0.3407033574391374,-0.06674025597506746
2024-04-24,1.346278106041828,0.0041580776028926625,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999935,0.34627810604182807,-0.06285968953575603
2024-04-25,1.2899657866564243,-0.041828147641030045,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999935,0.28996578665642425,-0.10205853280221511
2024-04-26,1.2275148788881813,-0.048412840413477154,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.39999935,0.22751487888818134,-0.14553042975430494
2024-04-29,1.245917417992567,0.014991703498578923,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.39999935,0.24591741799256694,-0.13272047530862335
2024-04-30,1.209107414056234,-0.029544497415921578,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999935,0.2091074140562339,-0.1583438129847494
2024-05-01,1.2121475316624182,0.0025143486598808718,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999926,0.21214753166241818,-0.1562275958788472
2024-05-02,1.2135175458456882,0.001130237159655767,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999923,0.21351754584568816,-0.15527393295341732
2024-05-03,1.262211020434642,0.040125892497928195,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999923,0.26221102043464195,-0.12137854559690842
2024-05-06,1.291825871924033,0.023462678593309416,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999923,0.291825871924033,-0.10076373280706266
2024-05-07,1.2968286948416927,0.0038726758972620345,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999917,0.2968286948416927,-0.09728128218916067
2024-05-08,1.3026695935038883,0.004503986290115725,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999998,0.4,-0.4,0.4,0.39999917,0.30266959350388833,-0.09321544946030984
2024-05-09,1.3420777466589797,0.030251840798012575,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999977,0.4,-0.4,0.4,0.3999991,0.3420777466589797,-0.06578354759928574
2024-05-10,1.3544401956974519,0.00921142539562081,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999974,0.4,-0.4,0.4,0.399999,0.3544401956974519,-0.05717808244463496
2024-05-13,1.3418073710570098,-0.00932697115795289,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999902,0.34180737105700976,-0.06597175527675964
2024-05-14,1.3593257151442142,0.01305578167558008,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999968,0.4,-0.4,0.4,0.399999,0.3593257151442142,-0.053777286434827695
2024-05-15,1.4090258274404357,0.036562327735371936,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999968,0.4,-0.4,0.4,0.3999989,0.4090258274404357,-0.019181181470804963
2024-05-16,1.4017871623016231,-0.005137354474163192,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999968,0.4,-0.4,0.4,0.399999,0.40178716230162315,-0.024219995416519334
2024-05-17,1.4073631349345288,0.003977759807523462,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999968,0.4,-0.4,0.4,0.39999896,0.4073631349345288,-0.02033857693330218
2024-05-20,1.3924981841459652,-0.010562270972981791,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999965,0.4,-0.4,0.4,0.39999887,0.39249818414596516,-0.03068602634550961
2024-05-21,1.4030899839543602,0.007606329350361873,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999965,0.4,-0.4,0.4,0.39999884,0.40308998395436024,-0.023313105017985548
2024-05-22,1.3809125249694891,-0.015806155869182326,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999875,0.38091252496948913,-0.038750770315458954
2024-05-23,1.336645604659236,-0.03205628127040927,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.3999987,0.3366456046592361,-0.06956484599319086
2024-05-24,1.3654940494311603,0.021582717716173372,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999962,0.4,-0.4,0.4,0.39999864,0.36549404943116026,-0.0494835267110576
2024-05-28,1.341186927663922,-0.01780097231281552,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999852,0.3411869276639219,-0.06640364413494908
2024-05-29,1.300578538428012,-0.030277948881176187,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999962,0.4,-0.4,0.4,0.39999852,0.30057853842801197,-0.09467102687348343
2024-05-30,1.319447222797402,0.01450791614030189,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999852,0.3194472227974019,-0.08153659005197834
2024-05-31,1.3726730748054292,0.040339508157955395,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.3999984,0.3726730748054292,-0.044486227833596646
2024-06-03,1.3821245874471781,0.00688547973674547,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.3999984,0.38212458744717814,-0.03790705711716361
2024-06-04,1.3823025645713578,0.0001287706808750233,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999965,0.4,-0.4,0.4,0.39999858,0.3823025645713578,-0.03778316775384355
2024-06-05,1.416451533174109,0.02470440949615149,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999968,0.4,-0.4,0.4,0.39999864,0.416451533174109,-0.014012169105944817
2024-06-06,1.407427739958193,-0.006370703836011127,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999968,0.4,-0.4,0.4,0.39999852,0.4074277399581929,-0.020293605562481814
2024-06-07,1.382738364896337,-0.017542197273011984,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999858,0.38273836489633695,-0.037479808403336014
2024-06-10,1.382428085723615,-0.00022439470878865553,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999864,0.3824280857236151,-0.037695792841432575
2024-06-11,1.4188542237498472,0.026349390903155134,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999864,0.41885422374984715,-0.012339663119260652
